Query,Document
12,output_76945.txt
12,output_356463.txt
12,output_307363.txt
12,output_53469.txt
12,output_374216.txt
12,output_240611.txt
12,output_138501.txt
13,output_164486.txt
13,output_79603.txt
13,output_184607.txt
13,output_490185.txt
13,output_481938.txt
13,output_163563.txt
13,output_429187.txt
13,output_148453.txt
13,output_54200.txt
13,output_5647.txt
14,output_482219.txt
14,output_426510.txt
14,output_98162.txt
14,output_99851.txt
14,output_448411.txt
14,output_212878.txt
14,output_463695.txt
14,output_382421.txt
14,output_27765.txt
14,output_1525.txt
15,output_14387.txt
15,output_346231.txt
15,output_442250.txt
15,output_53396.txt
15,output_449456.txt
15,output_107973.txt
15,output_184067.txt
15,output_284662.txt
15,output_206700.txt
15,output_90609.txt
16,output_310790.txt
16,output_72839.txt
16,output_155123.txt
16,output_163203.txt
16,output_385314.txt
16,output_183056.txt
16,output_262187.txt
16,output_407968.txt
16,output_196902.txt
16,output_72268.txt
17,output_419231.txt
17,output_429186.txt
17,output_107586.txt
17,output_80311.txt
17,output_490318.txt
17,output_488744.txt
17,output_76700.txt
17,output_266241.txt
17,output_46101.txt
17,output_94406.txt
18,output_426872.txt
18,output_179059.txt
18,output_19726.txt
18,output_96953.txt
18,output_350565.txt
18,output_297309.txt
18,output_314322.txt
18,output_273288.txt
18,output_101999.txt
18,output_24757.txt
19,output_50831.txt
19,output_5887.txt
19,output_342368.txt
19,output_128749.txt
19,output_7174.txt
19,output_414885.txt
19,output_451744.txt
19,output_61963.txt
19,output_222409.txt
19,output_277203.txt
20,output_446893.txt
20,output_439506.txt
20,output_89450.txt
20,output_197720.txt
20,output_347649.txt
20,output_116027.txt
20,output_434669.txt
20,output_362713.txt
20,output_441672.txt
20,output_69346.txt
21,output_389777.txt
21,output_229100.txt
21,output_250951.txt
21,output_438632.txt
21,output_325730.txt
21,output_218008.txt
21,output_73600.txt
21,output_52407.txt
21,output_49082.txt
21,output_127566.txt
22,output_26765.txt
22,output_278511.txt
22,output_113758.txt
22,output_132077.txt
22,output_139205.txt
22,output_206809.txt
22,output_33323.txt
22,output_257469.txt
22,output_276065.txt
22,output_163465.txt
23,output_92263.txt
23,output_54983.txt
23,output_163112.txt
23,output_140701.txt
23,output_39061.txt
23,output_332471.txt
23,output_178352.txt
23,output_121616.txt
23,output_53498.txt
23,output_64203.txt
24,output_281834.txt
24,output_451729.txt
24,output_156761.txt
24,output_320100.txt
24,output_345546.txt
24,output_238510.txt
24,output_164835.txt
24,output_306077.txt
24,output_15626.txt
24,output_235188.txt
25,output_420248.txt
25,output_150286.txt
25,output_10519.txt
25,output_245817.txt
25,output_100578.txt
25,output_381308.txt
25,output_307676.txt
25,output_57632.txt
25,output_47829.txt
25,output_40784.txt
26,output_88548.txt
26,output_94651.txt
26,output_314902.txt
26,output_486604.txt
26,output_488280.txt
26,output_292416.txt
26,output_275991.txt
26,output_157697.txt
26,output_334314.txt
26,output_143811.txt
27,output_437129.txt
27,output_290689.txt
27,output_287631.txt
27,output_200193.txt
27,output_8287.txt
27,output_219169.txt
27,output_193248.txt
27,output_355134.txt
27,output_36626.txt
27,output_498510.txt
28,output_199690.txt
28,output_67638.txt
28,output_292675.txt
28,output_484493.txt
28,output_328501.txt
28,output_204911.txt
28,output_412889.txt
28,output_411212.txt
28,output_266251.txt
28,output_353780.txt
29,output_134929.txt
29,output_215162.txt
29,output_177542.txt
29,output_448073.txt
29,output_174789.txt
29,output_229075.txt
29,output_108222.txt
29,output_176132.txt
29,output_83069.txt
29,output_157207.txt
30,output_471094.txt
30,output_131235.txt
30,output_398536.txt
30,output_329742.txt
30,output_343204.txt
30,output_190429.txt
30,output_456355.txt
30,output_187886.txt
30,output_454907.txt
30,output_224425.txt
31,output_323226.txt
31,output_320692.txt
31,output_418970.txt
31,output_65801.txt
31,output_108694.txt
31,output_18403.txt
31,output_161077.txt
31,output_459798.txt
31,output_4733.txt
31,output_138925.txt
32,output_6336.txt
32,output_123573.txt
32,output_343798.txt
32,output_323197.txt
32,output_276378.txt
32,output_389437.txt
32,output_139660.txt
32,output_17911.txt
32,output_268166.txt
32,output_66991.txt
33,output_180557.txt
33,output_252089.txt
33,output_438234.txt
33,output_98789.txt
33,output_110010.txt
33,output_199273.txt
33,output_348784.txt
33,output_367.txt
33,output_441478.txt
33,output_433703.txt
34,output_97141.txt
34,output_118580.txt
34,output_356151.txt
34,output_240685.txt
34,output_395012.txt
34,output_229155.txt
34,output_77252.txt
34,output_84047.txt
34,output_21195.txt
34,output_432980.txt
35,output_484498.txt
35,output_122496.txt
35,output_164296.txt
35,output_388582.txt
35,output_63958.txt
35,output_402288.txt
35,output_375569.txt
35,output_277595.txt
35,output_121514.txt
35,output_230944.txt
36,output_394974.txt
36,output_268490.txt
36,output_367447.txt
36,output_250789.txt
36,output_210099.txt
36,output_360706.txt
36,output_130490.txt
36,output_424466.txt
36,output_68452.txt
36,output_387108.txt
37,output_256130.txt
37,output_38642.txt
37,output_11073.txt
37,output_395664.txt
37,output_85904.txt
37,output_315284.txt
37,output_321799.txt
37,output_499355.txt
37,output_89540.txt
37,output_499236.txt
38,output_175314.txt
38,output_257514.txt
38,output_119495.txt
38,output_29881.txt
38,output_194850.txt
38,output_172654.txt
38,output_328011.txt
38,output_310081.txt
38,output_221593.txt
38,output_276001.txt
39,output_371634.txt
39,output_363436.txt
39,output_449141.txt
39,output_175311.txt
39,output_161205.txt
39,output_348521.txt
39,output_305347.txt
39,output_293108.txt
39,output_59036.txt
39,output_394557.txt
40,output_321141.txt
40,output_179271.txt
40,output_198985.txt
40,output_36685.txt
40,output_299410.txt
40,output_126143.txt
40,output_407702.txt
40,output_225458.txt
40,output_199911.txt
40,output_118647.txt
41,output_15039.txt
41,output_231053.txt
41,output_324740.txt
41,output_281526.txt
41,output_405407.txt
41,output_460589.txt
41,output_229253.txt
41,output_282384.txt
41,output_4090.txt
41,output_244652.txt
42,output_247726.txt
42,output_132139.txt
42,output_225657.txt
42,output_208993.txt
42,output_381527.txt
42,output_341037.txt
42,output_394194.txt
42,output_19644.txt
42,output_192717.txt
42,output_421420.txt
43,output_165246.txt
43,output_171753.txt
43,output_367586.txt
43,output_6314.txt
43,output_229206.txt
43,output_255168.txt
43,output_351331.txt
43,output_299325.txt
43,output_220717.txt
43,output_83165.txt
44,output_328455.txt
44,output_176656.txt
44,output_488364.txt
44,output_355811.txt
44,output_156248.txt
44,output_58551.txt
44,output_303736.txt
44,output_431730.txt
44,output_395705.txt
44,output_372908.txt
45,output_83702.txt
45,output_39299.txt
45,output_131350.txt
45,output_263855.txt
45,output_23547.txt
45,output_14995.txt
45,output_15897.txt
45,output_38743.txt
45,output_482109.txt
45,output_442678.txt
46,output_149700.txt
46,output_154061.txt
46,output_371458.txt
46,output_358576.txt
46,output_204041.txt
46,output_19189.txt
46,output_178228.txt
46,output_139404.txt
46,output_53622.txt
46,output_274882.txt
47,output_38924.txt
47,output_320327.txt
47,output_478897.txt
47,output_343370.txt
47,output_193230.txt
47,output_80146.txt
47,output_3872.txt
47,output_10185.txt
47,output_73604.txt
47,output_463751.txt
48,output_236729.txt
48,output_71786.txt
48,output_144509.txt
48,output_62861.txt
48,output_383295.txt
48,output_491144.txt
48,output_365043.txt
48,output_205444.txt
48,output_333055.txt
48,output_377852.txt
49,output_131365.txt
49,output_271948.txt
49,output_111656.txt
49,output_417341.txt
49,output_185747.txt
49,output_199361.txt
49,output_371479.txt
49,output_39108.txt
49,output_164484.txt
49,output_106731.txt
50,output_338102.txt
50,output_233609.txt
50,output_249312.txt
50,output_322985.txt
50,output_235254.txt
50,output_701.txt
50,output_33889.txt
50,output_288179.txt
50,output_389755.txt
50,output_497189.txt
51,output_216059.txt
51,output_357166.txt
51,output_384781.txt
51,output_80112.txt
51,output_300595.txt
51,output_222414.txt
51,output_304989.txt
51,output_307150.txt
51,output_269085.txt
51,output_295430.txt
52,output_114490.txt
52,output_13858.txt
52,output_450649.txt
52,output_266966.txt
52,output_454673.txt
52,output_27153.txt
52,output_427477.txt
52,output_19554.txt
52,output_438328.txt
52,output_339367.txt
53,output_194610.txt
53,output_137293.txt
53,output_112064.txt
53,output_150776.txt
53,output_185336.txt
53,output_278211.txt
53,output_368700.txt
53,output_325931.txt
53,output_207674.txt
53,output_386928.txt
54,output_299565.txt
54,output_279030.txt
54,output_49272.txt
54,output_73020.txt
54,output_318503.txt
54,output_401785.txt
54,output_68925.txt
54,output_80295.txt
54,output_437607.txt
54,output_449097.txt
55,output_316431.txt
55,output_388462.txt
55,output_175078.txt
55,output_486080.txt
55,output_1097.txt
55,output_297581.txt
55,output_289305.txt
55,output_30429.txt
55,output_498340.txt
55,output_352623.txt
56,output_376177.txt
56,output_155274.txt
56,output_121461.txt
56,output_219463.txt
56,output_216628.txt
56,output_464047.txt
56,output_306610.txt
56,output_256588.txt
56,output_316230.txt
56,output_343825.txt
57,output_454701.txt
57,output_287255.txt
57,output_15177.txt
57,output_298359.txt
57,output_24744.txt
57,output_393967.txt
57,output_234508.txt
57,output_296235.txt
57,output_20336.txt
57,output_287751.txt
58,output_154839.txt
58,output_409750.txt
58,output_120793.txt
58,output_403868.txt
58,output_29243.txt
58,output_222904.txt
58,output_152581.txt
58,output_17161.txt
58,output_205272.txt
58,output_106950.txt
59,output_91335.txt
59,output_57579.txt
59,output_268847.txt
59,output_493135.txt
59,output_206387.txt
59,output_313518.txt
59,output_449525.txt
59,output_39289.txt
59,output_289527.txt
59,output_244717.txt
60,output_94184.txt
60,output_135149.txt
60,output_14106.txt
60,output_125593.txt
60,output_471708.txt
60,output_299283.txt
60,output_428845.txt
60,output_215961.txt
60,output_126912.txt
60,output_3107.txt
61,output_112372.txt
61,output_19952.txt
61,output_137328.txt
61,output_122440.txt
61,output_225492.txt
61,output_304537.txt
61,output_299461.txt
61,output_447297.txt
61,output_426025.txt
61,output_10479.txt
62,output_466737.txt
62,output_381004.txt
62,output_386021.txt
62,output_83286.txt
62,output_147005.txt
62,output_29034.txt
62,output_378657.txt
62,output_78462.txt
62,output_421084.txt
62,output_236168.txt
63,output_339897.txt
63,output_38215.txt
63,output_80382.txt
63,output_485235.txt
63,output_291348.txt
63,output_24052.txt
63,output_159228.txt
63,output_352032.txt
63,output_324591.txt
63,output_149269.txt
64,output_385068.txt
64,output_206784.txt
64,output_110673.txt
64,output_105741.txt
64,output_178105.txt
64,output_139856.txt
64,output_153941.txt
64,output_11770.txt
64,output_393211.txt
64,output_414404.txt
65,output_250377.txt
65,output_402460.txt
65,output_179638.txt
65,output_303337.txt
65,output_329229.txt
65,output_426911.txt
65,output_226480.txt
65,output_206471.txt
65,output_499029.txt
65,output_114846.txt
66,output_285853.txt
66,output_229986.txt
66,output_30575.txt
66,output_139793.txt
66,output_27170.txt
66,output_485028.txt
66,output_340017.txt
66,output_76909.txt
66,output_381134.txt
66,output_320619.txt
67,output_447167.txt
67,output_361283.txt
67,output_254177.txt
67,output_269782.txt
67,output_351387.txt
67,output_179659.txt
67,output_360971.txt
67,output_200178.txt
67,output_20780.txt
67,output_432172.txt
68,output_379148.txt
68,output_353217.txt
68,output_281908.txt
68,output_3152.txt
68,output_395130.txt
68,output_166403.txt
68,output_478414.txt
68,output_226126.txt
68,output_471136.txt
68,output_225456.txt
69,output_13547.txt
69,output_274100.txt
69,output_238600.txt
69,output_223255.txt
69,output_294789.txt
69,output_177148.txt
69,output_451399.txt
69,output_51780.txt
69,output_133940.txt
69,output_139929.txt
70,output_273929.txt
70,output_355140.txt
70,output_359721.txt
70,output_28845.txt
70,output_455175.txt
70,output_358467.txt
70,output_272897.txt
70,output_17055.txt
70,output_468873.txt
70,output_102922.txt
71,output_453546.txt
71,output_380437.txt
71,output_280834.txt
71,output_386686.txt
71,output_425411.txt
71,output_151168.txt
71,output_474656.txt
71,output_477674.txt
71,output_365535.txt
71,output_54395.txt
72,output_181180.txt
72,output_339779.txt
72,output_129360.txt
72,output_240832.txt
72,output_14531.txt
72,output_308655.txt
72,output_154946.txt
72,output_409901.txt
72,output_387404.txt
72,output_475581.txt
73,output_369905.txt
73,output_492315.txt
73,output_464656.txt
73,output_391823.txt
73,output_390853.txt
73,output_470133.txt
73,output_302891.txt
73,output_349549.txt
73,output_133948.txt
73,output_128352.txt
74,output_321787.txt
74,output_406437.txt
74,output_214036.txt
74,output_153043.txt
74,output_497352.txt
74,output_111097.txt
74,output_264502.txt
74,output_229999.txt
74,output_45918.txt
74,output_280799.txt
75,output_18528.txt
75,output_290443.txt
75,output_474253.txt
75,output_464230.txt
75,output_436413.txt
75,output_395193.txt
75,output_470268.txt
75,output_90918.txt
75,output_462457.txt
75,output_109610.txt
76,output_429577.txt
76,output_235442.txt
76,output_263644.txt
76,output_440570.txt
76,output_269432.txt
76,output_63295.txt
76,output_206477.txt
76,output_485901.txt
76,output_419839.txt
76,output_13728.txt
77,output_225366.txt
77,output_134499.txt
77,output_310275.txt
77,output_329677.txt
77,output_157199.txt
77,output_424175.txt
77,output_213960.txt
77,output_501528.txt
77,output_278161.txt
77,output_180425.txt
78,output_334959.txt
78,output_285134.txt
78,output_78154.txt
78,output_16727.txt
78,output_358860.txt
78,output_346029.txt
78,output_159910.txt
78,output_287125.txt
78,output_118627.txt
78,output_217716.txt
79,output_256331.txt
79,output_89739.txt
79,output_19638.txt
79,output_339704.txt
79,output_416859.txt
79,output_158312.txt
79,output_205472.txt
79,output_314917.txt
79,output_179182.txt
79,output_397014.txt
80,output_334979.txt
80,output_472808.txt
80,output_349213.txt
80,output_135403.txt
80,output_435986.txt
80,output_129621.txt
80,output_347009.txt
80,output_4931.txt
80,output_227428.txt
80,output_334928.txt
81,output_180570.txt
81,output_110406.txt
81,output_343557.txt
81,output_101966.txt
81,output_129206.txt
81,output_182637.txt
81,output_264152.txt
81,output_457512.txt
81,output_453537.txt
81,output_382501.txt
82,output_247970.txt
82,output_323005.txt
82,output_176354.txt
82,output_446633.txt
82,output_431058.txt
82,output_458534.txt
82,output_409551.txt
82,output_409624.txt
82,output_319857.txt
82,output_49213.txt
83,output_153341.txt
83,output_260713.txt
83,output_443275.txt
83,output_381056.txt
83,output_334547.txt
83,output_40469.txt
83,output_309322.txt
83,output_199033.txt
83,output_265084.txt
83,output_116260.txt
84,output_74764.txt
84,output_92040.txt
84,output_139818.txt
84,output_240274.txt
84,output_195734.txt
84,output_414479.txt
84,output_303629.txt
84,output_127311.txt
84,output_80022.txt
84,output_213865.txt
85,output_300881.txt
85,output_486393.txt
85,output_32289.txt
85,output_133394.txt
85,output_141894.txt
85,output_200087.txt
85,output_276183.txt
85,output_461503.txt
85,output_69377.txt
85,output_344809.txt
86,output_463089.txt
86,output_390721.txt
86,output_153729.txt
86,output_273061.txt
86,output_260765.txt
86,output_16000.txt
86,output_264727.txt
86,output_400229.txt
86,output_346167.txt
86,output_209788.txt
87,output_106784.txt
87,output_213558.txt
87,output_198567.txt
87,output_4147.txt
87,output_130744.txt
87,output_289548.txt
87,output_14893.txt
87,output_130657.txt
87,output_240890.txt
87,output_116450.txt
88,output_434155.txt
88,output_246706.txt
88,output_241612.txt
88,output_138572.txt
88,output_91400.txt
88,output_252188.txt
88,output_220472.txt
88,output_214182.txt
88,output_208427.txt
88,output_50967.txt
89,output_77494.txt
89,output_103017.txt
89,output_486392.txt
89,output_250857.txt
89,output_295295.txt
89,output_485059.txt
89,output_198873.txt
89,output_498922.txt
89,output_73608.txt
89,output_230787.txt
90,output_338432.txt
90,output_394652.txt
90,output_127554.txt
90,output_401144.txt
90,output_387263.txt
90,output_45279.txt
90,output_125288.txt
90,output_313396.txt
90,output_430912.txt
90,output_169851.txt
91,output_485156.txt
91,output_289526.txt
91,output_112105.txt
91,output_318111.txt
91,output_283512.txt
91,output_221857.txt
91,output_371485.txt
91,output_131921.txt
91,output_382289.txt
91,output_465771.txt
92,output_460013.txt
92,output_133533.txt
92,output_210522.txt
92,output_361575.txt
92,output_180638.txt
92,output_206080.txt
92,output_150252.txt
92,output_500016.txt
92,output_141204.txt
92,output_499878.txt
93,output_78555.txt
93,output_37679.txt
93,output_29557.txt
93,output_87724.txt
93,output_239671.txt
93,output_193716.txt
93,output_109860.txt
93,output_254289.txt
93,output_154267.txt
93,output_285071.txt
94,output_315371.txt
94,output_497960.txt
94,output_442822.txt
94,output_71071.txt
94,output_171907.txt
94,output_477584.txt
94,output_242683.txt
94,output_316045.txt
94,output_79963.txt
94,output_313496.txt
95,output_104960.txt
95,output_208885.txt
95,output_85682.txt
95,output_411921.txt
95,output_279535.txt
95,output_217013.txt
95,output_28932.txt
95,output_468263.txt
95,output_40499.txt
95,output_270663.txt
96,output_82671.txt
96,output_261794.txt
96,output_443699.txt
96,output_139962.txt
96,output_500547.txt
96,output_235987.txt
96,output_236544.txt
96,output_317419.txt
96,output_46769.txt
96,output_232751.txt
97,output_23790.txt
97,output_112233.txt
97,output_367836.txt
97,output_391037.txt
97,output_14955.txt
97,output_57034.txt
97,output_115576.txt
97,output_131038.txt
97,output_361396.txt
97,output_454325.txt
98,output_376537.txt
98,output_338440.txt
98,output_222340.txt
98,output_438041.txt
98,output_185679.txt
98,output_242038.txt
98,output_408043.txt
98,output_50668.txt
98,output_423376.txt
98,output_216511.txt
99,output_186258.txt
99,output_284702.txt
99,output_115894.txt
99,output_259041.txt
99,output_313286.txt
99,output_44501.txt
99,output_352820.txt
99,output_236021.txt
99,output_66607.txt
99,output_242993.txt
100,output_482376.txt
100,output_88537.txt
100,output_85845.txt
100,output_120215.txt
100,output_362539.txt
100,output_191610.txt
100,output_486724.txt
100,output_348689.txt
100,output_292187.txt
100,output_118968.txt
101,output_477299.txt
101,output_100749.txt
101,output_354773.txt
101,output_147529.txt
101,output_133323.txt
101,output_212103.txt
101,output_196413.txt
101,output_43761.txt
101,output_324001.txt
101,output_371592.txt
102,output_362587.txt
102,output_152941.txt
102,output_325299.txt
102,output_216437.txt
102,output_139472.txt
102,output_62232.txt
102,output_174340.txt
102,output_365.txt
102,output_358383.txt
102,output_354733.txt
103,output_106929.txt
103,output_407263.txt
103,output_376889.txt
103,output_86928.txt
103,output_305125.txt
103,output_70090.txt
103,output_320477.txt
103,output_24699.txt
103,output_4142.txt
103,output_219388.txt
104,output_198477.txt
104,output_474933.txt
104,output_187404.txt
104,output_494533.txt
104,output_298018.txt
104,output_161534.txt
104,output_278497.txt
104,output_281250.txt
104,output_90754.txt
104,output_477139.txt
105,output_291583.txt
105,output_149893.txt
105,output_308797.txt
105,output_492374.txt
105,output_492645.txt
105,output_18345.txt
105,output_68220.txt
105,output_2380.txt
105,output_284571.txt
105,output_249980.txt
106,output_237605.txt
106,output_372678.txt
106,output_258582.txt
106,output_264340.txt
106,output_86862.txt
106,output_76699.txt
106,output_77114.txt
106,output_117798.txt
106,output_361474.txt
106,output_309760.txt
107,output_455660.txt
107,output_406031.txt
107,output_341981.txt
107,output_157418.txt
107,output_402395.txt
107,output_368961.txt
107,output_130343.txt
107,output_319364.txt
107,output_17561.txt
107,output_498378.txt
108,output_290590.txt
108,output_195204.txt
108,output_246481.txt
108,output_206019.txt
108,output_206233.txt
108,output_496597.txt
108,output_441658.txt
108,output_286830.txt
108,output_63930.txt
108,output_389213.txt
109,output_62591.txt
109,output_378071.txt
109,output_386538.txt
109,output_271414.txt
109,output_176348.txt
109,output_164254.txt
109,output_483752.txt
109,output_59482.txt
109,output_156721.txt
109,output_220239.txt
110,output_247762.txt
110,output_416246.txt
110,output_382931.txt
110,output_312739.txt
110,output_174254.txt
110,output_326347.txt
110,output_150698.txt
110,output_2796.txt
110,output_394243.txt
110,output_278821.txt
111,output_196126.txt
111,output_98038.txt
111,output_401965.txt
111,output_178180.txt
111,output_324412.txt
111,output_75671.txt
111,output_122402.txt
111,output_71671.txt
111,output_291292.txt
111,output_366827.txt
112,output_281372.txt
112,output_105647.txt
112,output_103361.txt
112,output_256201.txt
112,output_81919.txt
112,output_295701.txt
112,output_39695.txt
112,output_31600.txt
112,output_168247.txt
112,output_13148.txt
113,output_148986.txt
113,output_238839.txt
113,output_253528.txt
113,output_477917.txt
113,output_219903.txt
113,output_290634.txt
113,output_458946.txt
113,output_456842.txt
113,output_110692.txt
113,output_358078.txt
114,output_279204.txt
114,output_415981.txt
114,output_348261.txt
114,output_114683.txt
114,output_456099.txt
114,output_185337.txt
114,output_477987.txt
114,output_435310.txt
114,output_383466.txt
114,output_87885.txt
115,output_98335.txt
115,output_428614.txt
115,output_141673.txt
115,output_428062.txt
115,output_398807.txt
115,output_350323.txt
115,output_86514.txt
115,output_199669.txt
115,output_115284.txt
115,output_117955.txt
116,output_117153.txt
116,output_232203.txt
116,output_110460.txt
116,output_149340.txt
116,output_209739.txt
116,output_333188.txt
116,output_100744.txt
116,output_193256.txt
116,output_150907.txt
116,output_56381.txt
117,output_436537.txt
117,output_79037.txt
117,output_287479.txt
117,output_82182.txt
117,output_8959.txt
117,output_401417.txt
117,output_477356.txt
117,output_479372.txt
117,output_179285.txt
117,output_345383.txt
118,output_242816.txt
118,output_105843.txt
118,output_253220.txt
118,output_332424.txt
118,output_86678.txt
118,output_418886.txt
118,output_75590.txt
118,output_88592.txt
118,output_108713.txt
118,output_63552.txt
119,output_86850.txt
119,output_321346.txt
119,output_380158.txt
119,output_216538.txt
119,output_219349.txt
119,output_479389.txt
119,output_418642.txt
119,output_206571.txt
119,output_499857.txt
119,output_290556.txt
120,output_479700.txt
120,output_284106.txt
120,output_193606.txt
120,output_490352.txt
120,output_1079.txt
120,output_289318.txt
120,output_132211.txt
120,output_227660.txt
120,output_279509.txt
120,output_106648.txt
121,output_203580.txt
121,output_157200.txt
121,output_294658.txt
121,output_53830.txt
121,output_110301.txt
121,output_53383.txt
121,output_195202.txt
121,output_360841.txt
121,output_419701.txt
121,output_108977.txt
122,output_115211.txt
122,output_279737.txt
122,output_493121.txt
122,output_325728.txt
122,output_295050.txt
122,output_209936.txt
122,output_95540.txt
122,output_179195.txt
122,output_469896.txt
122,output_90225.txt
123,output_421347.txt
123,output_40623.txt
123,output_64714.txt
123,output_158236.txt
123,output_276275.txt
123,output_374954.txt
123,output_439724.txt
123,output_381511.txt
123,output_18945.txt
123,output_271299.txt
124,output_80782.txt
124,output_206403.txt
124,output_74434.txt
124,output_134354.txt
124,output_399200.txt
124,output_107183.txt
124,output_379079.txt
124,output_399594.txt
124,output_491857.txt
124,output_362229.txt
125,output_130163.txt
125,output_246907.txt
125,output_473267.txt
125,output_86790.txt
125,output_15941.txt
125,output_292366.txt
125,output_417560.txt
125,output_319533.txt
125,output_158650.txt
125,output_252493.txt
126,output_276798.txt
126,output_249013.txt
126,output_34640.txt
126,output_294242.txt
126,output_284960.txt
126,output_14584.txt
126,output_321471.txt
126,output_245078.txt
126,output_214832.txt
126,output_306495.txt
127,output_394466.txt
127,output_149145.txt
127,output_496242.txt
127,output_52819.txt
127,output_247585.txt
127,output_324267.txt
127,output_136926.txt
127,output_161193.txt
127,output_430763.txt
127,output_120432.txt
128,output_436899.txt
128,output_440811.txt
128,output_489226.txt
128,output_418058.txt
128,output_144351.txt
128,output_309395.txt
128,output_389270.txt
128,output_445204.txt
128,output_201171.txt
128,output_56212.txt
129,output_252510.txt
129,output_248470.txt
129,output_63784.txt
129,output_491187.txt
129,output_297682.txt
129,output_279515.txt
129,output_446444.txt
129,output_43584.txt
129,output_390775.txt
129,output_51046.txt
130,output_401605.txt
130,output_231740.txt
130,output_152168.txt
130,output_369169.txt
130,output_366412.txt
130,output_472808.txt
130,output_424660.txt
130,output_463583.txt
130,output_489883.txt
130,output_117032.txt
131,output_78151.txt
131,output_253117.txt
131,output_91870.txt
131,output_489741.txt
131,output_337320.txt
131,output_95693.txt
131,output_347348.txt
131,output_265196.txt
131,output_137440.txt
131,output_168334.txt
132,output_71517.txt
132,output_313369.txt
132,output_118500.txt
132,output_184904.txt
132,output_184388.txt
132,output_481108.txt
132,output_89959.txt
132,output_497233.txt
132,output_394547.txt
132,output_163301.txt
133,output_370130.txt
133,output_437611.txt
133,output_291818.txt
133,output_244027.txt
133,output_292351.txt
133,output_462754.txt
133,output_194220.txt
133,output_214119.txt
133,output_373402.txt
133,output_324236.txt
134,output_2717.txt
134,output_145025.txt
134,output_107171.txt
134,output_67009.txt
134,output_134298.txt
134,output_472936.txt
134,output_45056.txt
134,output_174810.txt
134,output_75087.txt
134,output_486337.txt
135,output_429458.txt
135,output_312968.txt
135,output_82811.txt
135,output_59029.txt
135,output_161047.txt
135,output_267909.txt
135,output_9628.txt
135,output_477085.txt
135,output_296336.txt
135,output_146668.txt
136,output_141530.txt
136,output_37274.txt
136,output_37229.txt
136,output_233008.txt
136,output_6956.txt
136,output_270350.txt
136,output_305144.txt
136,output_123378.txt
136,output_389479.txt
136,output_98292.txt
137,output_396721.txt
137,output_261859.txt
137,output_219488.txt
137,output_470634.txt
137,output_186953.txt
137,output_284280.txt
137,output_77829.txt
137,output_222406.txt
137,output_257698.txt
137,output_259724.txt
138,output_299849.txt
138,output_63683.txt
138,output_352696.txt
138,output_67868.txt
138,output_434450.txt
138,output_189156.txt
138,output_404952.txt
138,output_489684.txt
138,output_316335.txt
138,output_190549.txt
139,output_162943.txt
139,output_459117.txt
139,output_319699.txt
139,output_384093.txt
139,output_155109.txt
139,output_323346.txt
139,output_92877.txt
139,output_155305.txt
139,output_240432.txt
139,output_126384.txt
140,output_196650.txt
140,output_390084.txt
140,output_388755.txt
140,output_392618.txt
140,output_285343.txt
140,output_406845.txt
140,output_28291.txt
140,output_348917.txt
140,output_120377.txt
